t_fs P_1 P_2 Z
1.800000000000000000e+01 1.266438143875537048e-01 8.733561856124463230e-01 9.999999999994264588e-01
1.850000000000000000e+01 1.569408622078231896e-01 8.430591377921768936e-01 9.999999999993807176e-01
1.900000000000000000e+01 1.836385809492993293e-01 8.163614190507005874e-01 9.999999999993187672e-01
1.950000000000000000e+01 2.049630417924091785e-01 7.950369582075907937e-01 9.999999999993020028e-01
2.000000000000000000e+01 2.199198229878385757e-01 7.800801770121614798e-01 9.999999999993502975e-01
2.050000000000000000e+01 2.324204844073898268e-01 7.675795155926101732e-01 9.999917378334735041e-01
2.100000000000000000e+01 2.466725100720899289e-01 7.533274899279099879e-01 9.999920964286745928e-01
2.150000000000000000e+01 2.625596467742792872e-01 7.374403532257207683e-01 9.999972741780253083e-01
2.200000000000000000e+01 2.795796217351326218e-01 7.204203782648673782e-01 1.000001905157553050e+00
2.250000000000000000e+01 2.968512194877855337e-01 7.031487805122144108e-01 1.000003300952969409e+00
2.300000000000000000e+01 3.133732064002414108e-01 6.866267935997585337e-01 1.000003378246175245e+00
2.350000000000000000e+01 3.284227192968000586e-01 6.715772807031999969e-01 1.000006969056302486e+00
2.400000000000000000e+01 3.418499566840793591e-01 6.581500433159205299e-01 1.000018308312032200e+00
2.450000000000000000e+01 3.540888362690307600e-01 6.459111637309693510e-01 1.000038472202934958e+00
2.500000000000000000e+01 3.658978660418440998e-01 6.341021339581559557e-01 1.000065118172398737e+00
2.550000000000000000e+01 3.821238728681339847e-01 6.178761271318661263e-01 1.000074256112669424e+00
2.600000000000000000e+01 4.075457706604995178e-01 5.924542293395006487e-01 1.000083525174848553e+00
2.650000000000000000e+01 4.411843212147116278e-01 5.588156787852883722e-01 1.000091148711274469e+00
2.700000000000000000e+01 4.803306908359757932e-01 5.196693091640240958e-01 1.000095757696642718e+00
2.750000000000000000e+01 5.213456665469091700e-01 4.786543334530907745e-01 1.000096544900366036e+00
2.800000000000000000e+01 5.605209177534875575e-01 4.394790822465123314e-01 1.000093547391819104e+00
2.850000000000000000e+01 5.947843233830969467e-01 4.052156766169029978e-01 1.000087716472054300e+00
2.900000000000000000e+01 6.221473348178603313e-01 3.778526651821396687e-01 1.000080576698956447e+00
2.950000000000000000e+01 6.418558127563174232e-01 3.581441872436826879e-01 1.000073667837385827e+00
3.000000000000000000e+01 6.542592530867733513e-01 3.457407469132265931e-01 1.000068069841396623e+00
3.050000000000000000e+01 6.614143095164577435e-01 3.385856904835424230e-01 1.000063492742708338e+00
3.100000000000000000e+01 6.657998371103424073e-01 3.342001628896575927e-01 1.000060184831370380e+00
3.150000000000000000e+01 6.688756169664223927e-01 3.311243830335776628e-01 1.000057897867887791e+00
3.200000000000000000e+01 6.717077962391729828e-01 3.282922037608269616e-01 1.000056381472204770e+00
3.250000000000000000e+01 6.748601316093630897e-01 3.251398683906369658e-01 1.000055988013913266e+00
3.300000000000000000e+01 6.784081260654385437e-01 3.215918739345615118e-01 1.000057907251278300e+00
3.350000000000000000e+01 6.820555631539650943e-01 3.179444368460350168e-01 1.000063870662112109e+00
3.400000000000000000e+01 6.853205685030117067e-01 3.146794314969882933e-01 1.000075585555374902e+00
3.450000000000000000e+01 6.877466673825368693e-01 3.122533326174630752e-01 1.000094331699042272e+00
3.500000000000000000e+01 6.890866172083289776e-01 3.109133827916711890e-01 1.000120926721598469e+00
3.550000000000000000e+01 6.894059027228489622e-01 3.105940972771510933e-01 1.000155807137628861e+00
3.600000000000000000e+01 6.890677715971241790e-01 3.109322284028759320e-01 1.000198705243106723e+00
3.650000000000000000e+01 6.886004846309735639e-01 3.113995153690264917e-01 1.000247712202594563e+00
3.700000000000000000e+01 6.884987174726713288e-01 3.115012825273286712e-01 1.000298261167848590e+00
3.750000000000000000e+01 6.890441527614948880e-01 3.109558472385051120e-01 1.000342993345504805e+00
3.800000000000000000e+01 6.902207512089201247e-01 3.097792487910798753e-01 1.000372990849157429e+00
3.850000000000000000e+01 6.917526397500206592e-01 3.082473602499792298e-01 1.000379866062750533e+00
3.900000000000000000e+01 6.932362231224207250e-01 3.067637768775791640e-01 1.000357733986004583e+00
3.950000000000000000e+01 6.943027548815713379e-01 3.056972451184287176e-01 1.000304571322518932e+00
4.000000000000000000e+01 6.947453512493801941e-01 3.052546487506197503e-01 1.000223123252554247e+00
4.050000000000000000e+01 6.945690509397488555e-01 3.054309490602510890e-01 1.000121458461221247e+00
4.100000000000000000e+01 6.939584586610909600e-01 3.060415413389088735e-01 1.000012673939192354e+00
4.150000000000000000e+01 6.931888250357400860e-01 3.068111749642599695e-01 9.999130918321419426e-01
4.200000000000000000e+01 6.925223041958470382e-01 3.074776958041530173e-01 9.998390059457599177e-01
4.250000000000000000e+01 6.921285132981777055e-01 3.078714867018222390e-01 9.998029600815849793e-01
4.300000000000000000e+01 6.920519180632215273e-01 3.079480819367784172e-01 9.998108020211771141e-01
4.350000000000000000e+01 6.922271697392394785e-01 3.077728302607605215e-01 9.998603071256979558e-01
4.400000000000000000e+01 6.925265440214161128e-01 3.074734559785838872e-01 9.999416243212033706e-01
4.450000000000000000e+01 6.928163831742312206e-01 3.071836168257688349e-01 1.000039521551916000e+00
4.500000000000000000e+01 6.930020122430138318e-01 3.069979877569861126e-01 1.000137135559258095e+00
4.550000000000000000e+01 6.930493700341456842e-01 3.069506299658542603e-01 1.000220384519483030e+00
4.600000000000000000e+01 6.929818901352126082e-01 3.070181098647873918e-01 1.000281683358289486e+00
4.650000000000000000e+01 6.928593079668314836e-01 3.071406920331685164e-01 1.000321698862404185e+00
4.700000000000000000e+01 6.927491719530297631e-01 3.072508280469701258e-01 1.000348690295852494e+00
4.750000000000000000e+01 6.927017044875977136e-01 3.072982955124021753e-01 1.000375904626026546e+00
4.800000000000000000e+01 6.927353360408888827e-01 3.072646639591111173e-01 1.000417909217369727e+00
4.850000000000000000e+01 6.928354526862015028e-01 3.071645473137985527e-01 1.000486661982281644e+00
4.900000000000000000e+01 6.929644202494810168e-01 3.070355797505189832e-01 1.000588027363657373e+00
4.950000000000000000e+01 6.930779849809836080e-01 3.069220150190163920e-01 1.000719583425984327e+00
5.000000000000000000e+01 6.931420929220746263e-01 3.068579070779253182e-01 1.000870585248855305e+00
5.050000000000000000e+01 6.931447833658732627e-01 3.068552166341267373e-01 1.001024401172885492e+00
5.100000000000000000e+01 6.930996260431262490e-01 3.069003739568737510e-01 1.001162740656450723e+00
5.150000000000000000e+01 6.930397272342392334e-01 3.069602727657609331e-01 1.001270246956229570e+00
5.200000000000000000e+01 6.930041688974747371e-01 3.069958311025252629e-01 1.001338089241488705e+00
5.250000000000000000e+01 6.930213133853211360e-01 3.069786866146788085e-01 1.001365851586257127e+00
5.300000000000000000e+01 6.930950490061780211e-01 3.069049509938218123e-01 1.001361595264897986e+00
5.350000000000000000e+01 6.932000881371083167e-01 3.067999118628916833e-01 1.001340149654675660e+00
5.400000000000000000e+01 6.932902478672521296e-01 3.067097521327478149e-01 1.001319824302057127e+00
5.450000000000000000e+01 6.933189757203178649e-01 3.066810242796820241e-01 1.001318205525163041e+00
5.500000000000000000e+01 6.932650172433737490e-01 3.067349827566263620e-01 1.001348216704954996e+00
5.550000000000000000e+01 6.931506917221684771e-01 3.068493082778314673e-01 1.001415557544416579e+00
5.600000000000000000e+01 6.930398702595804705e-01 3.069601297404195850e-01 1.001517941921926447e+00
5.650000000000000000e+01 6.930105598891171947e-01 3.069894401108828053e-01 1.001645888418752017e+00
5.700000000000000000e+01 6.931114696130656894e-01 3.068885303869341996e-01 1.001784679165421910e+00
5.750000000000000000e+01 6.933253226164427518e-01 3.066746773835573592e-01 1.001917219576625051e+00
5.800000000000000000e+01 6.935636036446287678e-01 3.064363963553712322e-01 1.002027400010813363e+00
5.850000000000000000e+01 6.937030012365819065e-01 3.062969987634180935e-01 1.002103202701164264e+00
5.900000000000000000e+01 6.936499619830345242e-01 3.063500380169653647e-01 1.002138631597805585e+00
5.950000000000000000e+01 6.934018274059454701e-01 3.065981725940544189e-01 1.002133862773769479e+00
6.000000000000000000e+01 6.930715054800796748e-01 3.069284945199204362e-01 1.002093859389976638e+00
6.050000000000000000e+01 6.928543685073443870e-01 3.071456314926556685e-01 1.002026622703622749e+00
6.100000000000000000e+01 6.929336798985328283e-01 3.070663201014672827e-01 1.001942151743340670e+00
6.150000000000000000e+01 6.933493212892267721e-01 3.066506787107731724e-01 1.001851684303919798e+00
6.200000000000000000e+01 6.939012909336105261e-01 3.060987090663894739e-01 1.001765836436034895e+00
6.250000000000000000e+01 6.941946051734546597e-01 3.058053948265453403e-01 1.001691859467952028e+00
6.300000000000000000e+01 6.938830859906144344e-01 3.061169140093855656e-01 1.001632451029115689e+00
6.350000000000000000e+01 6.930042013626199759e-01 3.069957986373799685e-01 1.001587498885061711e+00
6.400000000000000000e+01 6.921266586940419963e-01 3.078733413059579482e-01 1.001556633291859733e+00
6.450000000000000000e+01 6.920658444325591407e-01 3.079341555674409703e-01 1.001539724447170876e+00
6.500000000000000000e+01 6.932422499257930859e-01 3.067577500742069696e-01 1.001535720173664323e+00
6.550000000000000000e+01 6.951444721111720293e-01 3.048555278888279152e-01 1.001542437370252170e+00
6.600000000000000000e+01 6.964234469015000428e-01 3.035765530985000682e-01 1.001557948308964274e+00
6.650000000000000000e+01 6.957224747411636656e-01 3.042775252588362789e-01 1.001581543380455575e+00
6.700000000000000000e+01 6.927336110671912239e-01 3.072663889328087761e-01 1.001612945353882012e+00
6.750000000000000000e+01 6.886992185968247027e-01 3.113007814031753528e-01 1.001651029033333140e+00
6.800000000000000000e+01 6.859196334800320427e-01 3.140803665199679573e-01 1.001693895424048408e+00
6.850000000000000000e+01 6.865240691422356267e-01 3.134759308577642622e-01 1.001740271477585820e+00
6.900000000000000000e+01 6.912604215745626890e-01 3.087395784254374775e-01 1.001790594557729008e+00
6.950000000000000000e+01 6.990089690530567612e-01 3.009910309469431833e-01 1.001846616439766358e+00
7.000000000000000000e+01 7.072313255759526962e-01 2.927686744240473038e-01 1.001909994146445326e+00
7.050000000000000000e+01 7.130276060587241727e-01 2.869723939412757718e-01 1.001981195344211928e+00
7.100000000000000000e+01 7.142272719435833750e-01 2.857727280564165140e-01 1.002059452557865438e+00
7.150000000000000000e+01 7.100465319998615632e-01 2.899534680001384368e-01 1.002143369139174567e+00
7.200000000000000000e+01 7.011461068356670268e-01 2.988538931643330288e-01 1.002231327920084070e+00
7.250000000000000000e+01 6.892073789773101034e-01 3.107926210226898411e-01 1.002321339150566315e+00
7.300000000000000000e+01 6.762893567107682857e-01 3.237106432892317143e-01 1.002410677522190374e+00
7.350000000000000000e+01 6.642245415473259085e-01 3.357754584526741470e-01 1.002495863727866032e+00
7.400000000000000000e+01 6.542174952876526062e-01 3.457825047123475604e-01 1.002573187754764561e+00
7.450000000000000000e+01 6.466952550531553934e-01 3.533047449468446066e-01 1.002639511616647994e+00
7.500000000000000000e+01 6.413709116478204519e-01 3.586290883521794925e-01 1.002692929024201707e+00
7.550000000000000000e+01 6.383722340690877184e-01 3.616277659309122816e-01 1.002741562109610962e+00
7.600000000000000000e+01 6.374656565780774109e-01 3.625343434219226446e-01 1.002778943596516203e+00
7.650000000000000000e+01 6.371117483797875680e-01 3.628882516202124320e-01 1.002806281564386559e+00
7.700000000000000000e+01 6.355635757308566447e-01 3.644364242691433553e-01 1.002825290758959209e+00
7.750000000000000000e+01 6.311710781751781463e-01 3.688289218248217982e-01 1.002838010279249792e+00
7.800000000000000000e+01 6.227242832071905321e-01 3.772757167928094679e-01 1.002846397474850271e+00
7.850000000000000000e+01 6.097249605603308753e-01 3.902750394396691802e-01 1.002851857407477176e+00
7.900000000000000000e+01 5.924948378185912468e-01 4.075051621814086422e-01 1.002854970757641517e+00
7.950000000000000000e+01 5.720919331454863421e-01 4.279080668545137134e-01 1.002855547773968459e+00
8.000000000000000000e+01 5.500689326410224123e-01 4.499310673589776988e-01 1.002852957441920267e+00
8.050000000000000000e+01 5.297657345062786183e-01 4.702342654937213262e-01 1.002844859118828591e+00
8.100000000000000000e+01 5.139004345813957819e-01 4.860995654186042736e-01 1.002824325866723987e+00
8.150000000000000000e+01 5.023701431792264582e-01 4.976298568207735973e-01 1.002788388436543610e+00
8.200000000000000000e+01 4.940810439524937481e-01 5.059189560475062519e-01 1.002740419939398553e+00
8.250000000000000000e+01 4.875106997078830218e-01 5.124893002921169227e-01 1.002690533842600651e+00
8.300000000000000000e+01 4.813468325300979123e-01 5.186531674699020877e-01 1.002650412017936921e+00
8.350000000000000000e+01 4.749335281910330164e-01 5.250664718089670391e-01 1.002625381660766646e+00
8.400000000000000000e+01 4.683819395720336121e-01 5.316180604279664434e-01 1.002609818722115076e+00
8.450000000000000000e+01 4.623913108742544464e-01 5.376086891257455536e-01 1.002589534660745851e+00
8.500000000000000000e+01 4.579429422348662015e-01 5.420570577651336874e-01 1.002548985174670282e+00
8.550000000000000000e+01 4.590489703648016895e-01 5.409510296351982550e-01 1.002489504873260495e+00
8.600000000000000000e+01 4.697313379247653464e-01 5.302686620752345981e-01 1.002389233302023452e+00
8.650000000000000000e+01 4.897832199582403123e-01 5.102167800417596322e-01 1.002254919351755591e+00
8.700000000000000000e+01 5.174737467030209315e-01 4.825262532969790685e-01 1.002104779606708629e+00
8.750000000000000000e+01 5.500220755581058940e-01 4.499779244418940505e-01 1.001964268911883948e+00
8.800000000000000000e+01 5.841508999155922144e-01 4.158491000844077856e-01 1.001861275172098553e+00
8.850000000000000000e+01 6.165870413906882064e-01 3.834129586093117936e-01 1.001820524694845949e+00
8.900000000000000000e+01 6.444657834258104012e-01 3.555342165741894878e-01 1.001857963209918267e+00
8.950000000000000000e+01 6.656587190628165951e-01 3.343412809371834604e-01 1.001976927712849186e+00
9.000000000000000000e+01 6.790493009627712739e-01 3.209506990372287816e-01 1.002167376067670368e+00
9.050000000000000000e+01 6.858864963420653327e-01 3.141135036579346673e-01 1.002419259623260173e+00
9.100000000000000000e+01 6.883690632281266319e-01 3.116309367718733125e-01 1.002706415190801614e+00
9.150000000000000000e+01 6.882456888616210744e-01 3.117543111383790366e-01 1.002993030272702812e+00
9.200000000000000000e+01 6.877714249101021249e-01 3.122285750898979861e-01 1.003242404344115268e+00
9.250000000000000000e+01 6.891993439417024581e-01 3.108006560582974864e-01 1.003423372613351905e+00
9.300000000000000000e+01 6.940818689170372702e-01 3.059181310829626743e-01 1.003514370885205897e+00
9.350000000000000000e+01 7.026582421417004731e-01 2.973417578582994714e-01 1.003505461557220313e+00
9.400000000000000000e+01 7.136767834570206803e-01 2.863232165429794307e-01 1.003398940158717334e+00
9.450000000000000000e+01 7.248422669713044941e-01 2.751577330286954504e-01 1.003208328963842488e+00
9.500000000000000000e+01 7.337569685967814115e-01 2.662430314032185885e-01 1.002955539002550411e+00
9.550000000000000000e+01 7.389321368392752776e-01 2.610678631607247224e-01 1.002667114308426477e+00
9.600000000000000000e+01 7.403632231850441059e-01 2.596367768149557276e-01 1.002370938352542762e+00
9.650000000000000000e+01 7.393588606893132242e-01 2.606411393106867203e-01 1.002093528500824782e+00
9.700000000000000000e+01 7.377191956996896893e-01 2.622808043003101997e-01 1.001856930121878708e+00
9.750000000000000000e+01 7.367522216018677073e-01 2.632477783981323483e-01 1.001675332161878096e+00
9.800000000000000000e+01 7.367215889100064974e-01 2.632784110899935581e-01 1.001553399611037509e+00
9.850000000000000000e+01 7.370222217031713319e-01 2.629777782968287236e-01 1.001487738077814660e+00
9.900000000000000000e+01 7.368745081357316318e-01 2.631254918642682572e-01 1.001470147742293593e+00
9.950000000000000000e+01 7.359921650784314595e-01 2.640078349215684295e-01 1.001490154127232746e+00
1.000000000000000000e+02 7.347619797681945730e-01 2.652380202318054825e-01 1.001536181627068922e+00
1.005000000000000000e+02 7.338847900604451580e-01 2.661152099395547865e-01 1.001596630096993179e+00
1.010000000000000000e+02 7.338246465531539364e-01 2.661753534468461746e-01 1.001661443211960822e+00
1.015000000000000000e+02 7.344992046340106384e-01 2.655007953659892506e-01 1.001723171000878931e+00
1.020000000000000000e+02 7.353980327159055363e-01 2.646019672840944637e-01 1.001776736015341784e+00
1.025000000000000000e+02 7.359742302794489710e-01 2.640257697205509180e-01 1.001818627981662546e+00
1.030000000000000000e+02 7.359893671894607303e-01 2.640106328105391587e-01 1.001846713940016897e+00
1.035000000000000000e+02 7.355895806982861718e-01 2.644104193017138282e-01 1.001860800867815815e+00
1.040000000000000000e+02 7.351236072130887811e-01 2.648763927869113299e-01 1.001863124493866497e+00
1.045000000000000000e+02 7.348827876499469669e-01 2.651172123500530331e-01 1.001858060271177076e+00
1.050000000000000000e+02 7.349461663083629581e-01 2.650538336916370974e-01 1.001851035177168336e+00
1.055000000000000000e+02 7.351950321012828971e-01 2.648049678987171585e-01 1.001847113026481884e+00
1.060000000000000000e+02 7.354371085616774328e-01 2.645628914383226227e-01 1.001849850842583267e+00
1.065000000000000000e+02 7.355341663155852139e-01 2.644658336844147861e-01 1.001860795702114393e+00
1.070000000000000000e+02 7.354610198736479809e-01 2.645389801263521856e-01 1.001879499660286221e+00
1.075000000000000000e+02 7.352879924793327415e-01 2.647120075206673695e-01 1.001903602939365978e+00
1.080000000000000000e+02 7.351226977815741304e-01 2.648773022184257586e-01 1.001928797548141237e+00
1.085000000000000000e+02 7.350531147192842507e-01 2.649468852807156938e-01 1.001949073295675063e+00
1.090000000000000000e+02 7.351153963742054209e-01 2.648846036257946346e-01 1.001957804529724827e+00
1.095000000000000000e+02 7.352885166961236063e-01 2.647114833038763937e-01 1.001949661983012385e+00
1.100000000000000000e+02 7.355068432499622944e-01 2.644931567500378167e-01 1.001922575028906692e+00
1.105000000000000000e+02 7.356814197360284080e-01 2.643185802639716475e-01 1.001878740728483930e+00
1.110000000000000000e+02 7.357248002578734569e-01 2.642751997421265986e-01 1.001824153252661942e+00
1.115000000000000000e+02 7.355769925874633408e-01 2.644230074125366592e-01 1.001766964747313304e+00
1.120000000000000000e+02 7.352296092883796597e-01 2.647703907116203959e-01 1.001715642403964379e+00
1.125000000000000000e+02 7.347428180122966834e-01 2.652571819877033721e-01 1.001677805393095921e+00
1.130000000000000000e+02 7.342471974147706248e-01 2.657528025852292641e-01 1.001659653209646450e+00
1.135000000000000000e+02 7.339223031773860484e-01 2.660776968226137851e-01 1.001664858142076842e+00
1.140000000000000000e+02 7.339478230464260289e-01 2.660521769535740266e-01 1.001692125669351174e+00
1.145000000000000000e+02 7.344330371432035154e-01 2.655669628567964291e-01 1.001732615605627430e+00
1.150000000000000000e+02 7.353444740536638768e-01 2.646555259463360676e-01 1.001770055323316200e+00
1.155000000000000000e+02 7.364644050617145110e-01 2.635355949382853780e-01 1.001785161692856585e+00
1.160000000000000000e+02 7.374150913795611828e-01 2.625849086204388172e-01 1.001762341903122966e+00
1.165000000000000000e+02 7.377672377542251470e-01 2.622327622457748530e-01 1.001694385412016164e+00
1.170000000000000000e+02 7.372145377782995945e-01 2.627854622217005720e-01 1.001582955541307385e+00
1.175000000000000000e+02 7.357509080008892699e-01 2.642490919991107856e-01 1.001437026350047610e+00
1.180000000000000000e+02 7.337580935236392987e-01 2.662419064763606458e-01 1.001272698613228984e+00
1.185000000000000000e+02 7.319271783208239901e-01 2.680728216791759544e-01 1.001114274070755261e+00
1.190000000000000000e+02 7.310082810583385937e-01 2.689917189416614618e-01 1.000992637238710570e+00
1.195000000000000000e+02 7.314815832450882738e-01 2.685184167549118373e-01 1.000938278219173139e+00
1.200000000000000000e+02 7.333106927573760370e-01 2.666893072426240741e-01 1.000971724391268580e+00
